,经理人ID,经理人姓名,管理资产总规模,职业跨度年数,平均任职年数,出勤率,Average_AYP,Average_Double_Weighted_AYP,Overall_Min_Profit
36226,30745617,张俊,1.12,2.367123287671233,0.7386301369863014,0.31203703703703706,-0.157605591614158,-0.14897522060810578,-0.2669
22467,30759321,孙权,45.44,1.9479452054794522,1.6684931506849314,0.8565400843881855,-0.21505126136685992,-0.1490251099131932,-0.4094
28098,30757780,王瑶,9.0,2.0383561643835617,2.017351598173516,0.9896953405017922,-0.17828134851154556,-0.14903155529278078,-0.3357
30809,30760884,许之捷,6.3,1.8821917808219177,1.286301369863014,0.683406113537118,-0.17192688968446262,-0.1491450912843546,-0.1875
28324,30707310,武幼辉,1.18,3.317808219178082,3.317808219178082,1.0,-0.0994978104213049,-0.14924671563195735,-0.2937
19188,30725628,梦圆,25.1,2.958904109589041,1.8479452054794518,0.624537037037037,-0.18691003700131914,-0.14927744561443262,-0.5336
40622,30740897,张志成,2.46,2.5232876712328767,1.5863013698630137,0.6286644951140066,-0.22470778021724472,-0.14946525024180882,-0.3792
18861,30777829,马泉林,0.99,1.4301369863013698,1.408219178082192,0.9846743295019159,-0.1522573221647176,-0.1496635067750248,-0.2779
154,30081584,包斅文,10.55,2.213698630136986,0.9424657534246574,0.42574257425742573,-0.1779715416510869,-0.1500066234462813,-0.3684
39083,30791118,张希晨,0.13,0.863013698630137,0.4328767123287671,0.5015873015873016,-0.15094653234879085,-0.1500357381614298,-0.1336
23140,30377450,沈吟,7.970000000000001,2.5534246575342467,2.5534246575342463,0.9999999999999998,-0.15053347223542857,-0.15005008697377759,-0.3436999999999999
5637,30785853,葛鲁禹,1.5699999999999998,1.1232876712328768,1.1232876712328768,1.0,-0.19978734731366612,-0.15039021639134517,-0.2285
13590,30739441,刘林峰,6.890000000000001,1.6383561643835616,0.8858447488584474,0.5406911928651059,-0.2690582424408959,-0.1507184951004091,-0.3253999999999999
36236,30750443,智健,2.8200000000000003,2.243835616438356,1.9904109589041097,0.8870573870573871,-0.13922946366953026,-0.15080573427711774,-0.3428
34381,30783856,杨志武,0.67,1.1835616438356165,0.7705479452054794,0.6510416666666666,-0.200705103109331,-0.15082731957695578,-0.2389
30120,30789863,肖文劲,8.690000000000001,0.9397260273972603,0.9397260273972604,1.0000000000000002,-0.15107187808921796,-0.1510766978875672,-0.1427999999999999
1654,30794785,寸思敏,2.17,0.7835616438356164,0.7835616438356164,1.0,-0.15120829300752242,-0.1513194044096873,-0.1219
31590,30719581,余欢,4.800000000000001,3.16986301369863,1.8323287671232875,0.5780466724286949,-0.21670603342724143,-0.15135793894382335,-0.4736999999999999
38013,30722027,翟森,5.25,3.115068493150685,2.0986301369863014,0.673702726473175,-0.21079918539493284,-0.1517296256655057,-0.4065
30500,30688158,向伊达,16.32,4.167123287671233,1.6487671232876715,0.39566074950690344,-0.261189614255228,-0.15210554870724702,-0.4234
16111,30780204,刘鑫,2.6799999999999997,1.3205479452054794,1.3205479452054796,1.0000000000000002,-0.15359675551635116,-0.15235527121279815,-0.2019
30818,30749861,徐智翔,103.91,2.265753424657534,1.726027397260274,0.7617896009673519,-0.2109136057930817,-0.15250017585846082,-0.3873
9030,30774514,郝征,9.45,1.5534246575342465,1.0712328767123287,0.689594356261023,-0.17696005830515482,-0.1528035518770536,-0.2055
26364,30797717,王林军,0.74,0.6931506849315069,0.5876712328767124,0.8478260869565218,-0.15365211125372413,-0.15326313043934917,-0.1107
26355,30356777,魏来,49.92,0.9863013698630136,0.9863013698630136,1.0,-0.18461615673531126,-0.15328940129507748,-0.1856
14623,30729034,李申,3.77,2.8219178082191783,1.8646575342465757,0.6607766990291263,-0.18520858961769898,-0.15330578880776108,-0.3957
36605,30544484,邹江渝,2.6100000000000003,1.4438356164383561,1.443835616438356,0.9999999999999999,-0.15454529483694596,-0.15379976039695148,-0.2181
10248,30790819,焦阳,1.38,0.8931506849315068,0.8931506849315068,1.0,-0.15433297232272047,-0.15397316071381534,-0.1412
23178,30742020,单秀丽,28.72,2.4246575342465753,2.238356164383562,0.9231638418079098,-0.2037749064044321,-0.154329266061908,-0.4432
4306,30781760,冯达,2.7399999999999998,1.2684931506849315,0.8465753424657534,0.6673866090712742,-0.18384198222840017,-0.15465484077322347,-0.2816
30055,30679375,许廷全,0.56,4.484931506849315,4.484931506849315,1.0,-0.10334349635643125,-0.15501524453464688,-0.3868999999999999
10364,30780686,蒋正山,1.22,1.3068493150684932,1.3068493150684932,1.0,-0.1556777166230754,-0.1559274389707759,-0.2005
10329,30724744,江映德,4.43,3.021917808219178,1.546118721461187,0.5116349350256875,-0.2395185949958003,-0.15612088478255068,-0.4014999999999999
10179,30772390,季宇,3.38,1.610958904109589,1.2529680365296805,0.7777777777777778,-0.16407694948468485,-0.15619895192980035,-0.1766
36628,30751760,张家旺,12.11,2.197260273972603,1.643835616438356,0.7481296758104737,-0.15260083452003487,-0.15624161932937985,-0.3046999999999999
12465,30759460,刘海啸,1.13,0.8438356164383561,0.8438356164383561,1.0,-0.15698369191819395,-0.15640471012772977,-0.136
17967,30750450,黎志军,0.5800000000000001,2.243835616438356,2.243835616438356,1.0,-0.15722935790693748,-0.15656252986755603,-0.3218
36870,30784056,朱亮,0.19,1.1123287671232878,0.978082191780822,0.8793103448275862,-0.21098288065581294,-0.15667356564139284,-0.2468
31583,30657884,杨红,2.71,4.627397260273972,1.2318804483188044,0.26621454330157707,-0.2506892459218537,-0.15715802811974777,-0.3813
25964,30726694,王佳卉,1.13,2.915068493150685,2.43013698630137,0.8336466165413534,-0.21010679277235422,-0.15728718102224615,-0.481
20788,30775946,邱晓旭,14.41,1.484931506849315,1.0502283105022832,0.7072570725707258,-0.23906951951840574,-0.15747671946016165,-0.3293999999999999
16964,30712200,刘源,0.57,3.4383561643835616,1.604109589041096,0.46653386454183265,-0.1910186908784784,-0.15753783810455357,-0.5252
10247,30783065,江源,3.5,1.2082191780821918,0.9643835616438357,0.7981859410430839,-0.16604276574829663,-0.15778717252217206,-0.1537
32271,30750444,晏磊,4.72,2.241095890410959,2.241095890410959,1.0,-0.21283830657565508,-0.15829179269427968,-0.4285
2879,30722556,操昭煦,50.690000000000005,3.0986301369863014,1.9006849315068495,0.613395225464191,-0.2531862195165041,-0.15845489204474542,-0.3747
6687,30745823,黄鼎,38.0,2.3643835616438356,1.1369863013698631,0.4808806488991889,-0.24084955217222337,-0.15879655653174093,-0.1993
157,30680080,白玉,6.17,2.5753424657534247,2.291780821917808,0.8898936170212766,-0.21045876411119538,-0.15904462685749038,-0.5153
33072,30732073,闫伟,11.7,2.610958904109589,1.2210045662100455,0.46764603008044764,-0.21882765435860027,-0.15904576630436945,-0.2735
19245,30778801,孟焱毅,30.86,1.378082191780822,1.378082191780822,1.0,-0.10616479679934565,-0.15924719519901848,-0.1433
22042,30731678,苏俊彦,26.78,2.7643835616438355,1.5156164383561643,0.5482656095143706,-0.21806489028070158,-0.15945176889162063,-0.3609
29292,30730052,梁铭超,8.48,2.797260273972603,1.919634703196347,0.6862553052562846,-0.179102569253036,-0.15977159967957177,-0.315
13266,30735977,李佳明,5.82,2.5753424657534247,2.5753424657534247,1.0,-0.1604645318589455,-0.1599904015371289,-0.3659
8437,30432389,贺文奇,0.61,1.0986301369863014,0.8958904109589041,0.8154613466334164,-0.20983667471209175,-0.16014182039367303,-0.2527
28464,30778724,王云鹏,11.280000000000001,1.3808219178082193,1.1260273972602741,0.8154761904761906,-0.22494364279033113,-0.16040549337776427,-0.2669
8980,30719215,胡攸乔,9.450000000000001,3.186301369863014,1.9649315068493152,0.6166809974204643,-0.24593632707960947,-0.16075194434656337,-0.4756
26482,30749423,王丽媛,10.09,2.271232876712329,2.271232876712329,1.0,-0.16193315002306358,-0.1611398288602239,-0.3336
17722,30775337,廖裕舟,3.17,1.5068493150684932,0.9409001956947163,0.6244155844155844,-0.2523107117923874,-0.1612015472828944,-0.4596
29413,30740011,邢军亮,114.77999999999999,2.5726027397260274,1.9030136986301371,0.7397231096911608,-0.2040839348126174,-0.16134963134399477,-0.5706
37662,30752424,钟奇,1.53,2.1095890410958904,1.6378995433789953,0.7764069264069263,-0.23918021057013208,-0.16141007000174126,-0.5435
13338,30780244,刘俊文,0.85,1.3150684931506849,1.0986301369863014,0.8354166666666667,-0.2376190580728038,-0.1619754171489241,-0.2899
28718,30756304,吴振华,1.58,2.095890410958904,1.0421917808219177,0.49725490196078426,-0.19489180958197652,-0.16213065633319879,-0.3697
6040,30754866,郭新宇,0.43000000000000005,2.115068493150685,2.115068493150685,1.0,-0.1952940846754672,-0.16232047714187395,-0.373
3836,30728637,杜伟,0.6000000000000001,2.8438356164383563,2.8438356164383563,1.0,-0.1623166460356732,-0.16260098755326807,-0.3971
15762,30783351,刘文靓,13.100000000000001,1.2,0.936986301369863,0.7808219178082192,-0.1957401354223315,-0.16260456716388672,-0.2104
28625,30419181,王柱栋,0.7,2.5616438356164384,2.5616438356164384,1.0,-0.10860471575838493,-0.1629070736375774,-0.2551
11665,30722037,李迪,1.97,3.1095890410958904,2.0730593607305936,0.6666666666666666,-0.20949355969170552,-0.16346382825186567,-0.4063
11674,30803780,李迪,2.46,3.1095890410958904,0.5287671232876713,0.17004405286343613,-0.20949355969170552,-0.16346382825186567,-0.1144
11453,30736778,冷传世,3.2,2.6164383561643834,2.0082191780821916,0.7675392670157068,-0.2357893960508091,-0.1636875929418587,-0.5417000000000001
13164,30780026,李剑锋,9.51,1.3287671232876712,1.0255707762557078,0.7718213058419244,-0.20471837623488578,-0.16396168460715968,-0.2097
39033,30802445,郑小兵,1.52,0.5917808219178082,0.5917808219178082,1.0,-0.10945482792912309,-0.16418224189368463,-0.0663
39425,30790057,张晓宇,21.64,0.9287671232876712,0.7808219178082192,0.84070796460177,-0.1991536558744419,-0.16437584406470537,-0.1946
22715,30758815,孙硕,8.73,1.9808219178082191,1.0059360730593607,0.5078377132319041,-0.21993310751709827,-0.16456072032511596,-0.2979
27741,30765452,王晓川,0.22,1.726027397260274,1.726027397260274,1.0,-0.16485868692065597,-0.1646710950248782,-0.2685
18857,30780638,苗琦,0.83,1.3041095890410959,1.0698630136986302,0.8203781512605043,-0.21959017538330763,-0.16486299461433307,-0.2556
39377,30156484,赵小燕,18.939999999999998,2.4821917808219176,1.4147945205479453,0.5699779249448125,-0.22871684504485756,-0.16486487311721518,-0.3379999999999999
2194,30713492,陈晓非,6.17,2.5534246575342467,2.5534246575342463,0.9999999999999998,-0.16526541202737122,-0.16492759145571417,-0.3735
5854,30709337,郭思捷,8.21,3.5342465753424657,3.1342465753424658,0.8868217054263566,-0.16488087003793075,-0.16566251852268635,-0.5874
23286,30731833,陈嵩昆,2.56,2.6904109589041094,2.4986301369863018,0.9287169042769859,-0.18901341519130965,-0.16568229916340652,-0.4227
40188,30755507,郑英亮,2.44,2.1095890410958904,1.610958904109589,0.7636363636363637,-0.22799421107852594,-0.16611011370929882,-0.5435
6637,30798051,贺大路,0.5,0.6821917808219178,0.6821917808219178,1.0,-0.166245729015654,-0.16616271526949583,-0.1168999999999999
14413,30740244,廖庆阳,2.47,2.249315068493151,2.249315068493151,1.0,-0.11093537918928764,-0.16640306878393146,-0.2324
32452,30727115,殷明,3.37,2.893150684931507,1.8438356164383563,0.6373106060606061,-0.2128685922362967,-0.16645883943695028,-0.4146
6126,30741439,高扬,5.5,2.4986301369863013,2.3904109589041096,0.9566885964912281,-0.16635461260034673,-0.16667964197355745,-0.369
10388,30774121,金泽宇,52.199999999999996,1.5397260273972602,1.336986301369863,0.8683274021352314,-0.20054671419644254,-0.16755214808750618,-0.2933
20530,30739734,钱玲玲,0.82,2.0821917808219177,2.0821917808219177,1.0,-0.16852274559476704,-0.16765776068324942,-0.322
10079,30758924,蒋晓锋,1.6600000000000001,1.9671232876712328,1.1488584474885846,0.5840297121634169,-0.20005572150461934,-0.1677617698285654,-0.1989
141,30742329,白鹏,27.12,2.4657534246575343,2.0178082191780824,0.8183333333333334,-0.20994928546973254,-0.16820013071512865,-0.4785
22915,30773181,施文琪,3.81,1.6,0.9657534246575343,0.603595890410959,-0.2393905943399182,-0.1683413502489819,-0.2577
24949,30759315,吴栋栋,6.81,1.9479452054794522,1.4547945205479451,0.7468354430379746,-0.22775500385435618,-0.1690177733335788,-0.2971999999999999
29325,30730631,肖汉山,2.87,2.786301369863014,2.4566210045662102,0.8816781383153065,-0.2089326128778486,-0.16928602729575962,-0.4422
24812,30788325,王焯,96.69,1.0136986301369864,1.0136986301369864,1.0,-0.1670176363064491,-0.16943904695185696,-0.1747
39959,30781019,左勇,1.51,1.2876712328767124,1.2876712328767124,1.0,-0.11342194023358643,-0.17013291035037964,-0.1436
20699,30760932,祁滕,0.79,1.8821917808219177,1.4938356164383562,0.7936681222707423,-0.24884753017358613,-0.1702737412435706,-0.4717
1371,30741447,蔡路平,9.21,2.4986301369863013,2.345205479452055,0.9385964912280702,-0.22673618940652498,-0.17055656444438094,-0.5375
18281,30713653,梁梓颖,1.36,1.6465753424657534,1.0771689497716894,0.6541874653355518,-0.24392396606130268,-0.1707002181302742,-0.3812
30503,30795902,徐益东,0.18,0.663013698630137,0.663013698630137,1.0,-0.1720335463811839,-0.17079515854808683,-0.1193999999999999
23156,30777742,斯苑蓓,1.0899999999999999,1.4301369863013698,1.43013698630137,1.0000000000000002,-0.17142023080131663,-0.1711868764877716,-0.2369
27938,30755225,吴心怡,5.57,2.1123287671232878,2.112328767123288,1.0000000000000002,-0.17220735209281174,-0.1714077938487034,-0.332
24996,30752079,王德伦,1.0899999999999999,1.4273972602739726,1.4273972602739726,1.0,-0.17171923156797286,-0.17148551372749252,-0.2369
18931,30721023,马生华,28.07,3.1315068493150684,1.1598173515981738,0.37037037037037046,-0.17832370561318778,-0.1725395877248995,-0.2722
36981,30730051,赵隆隆,2.55,2.8,2.1993150684931506,0.7854696673189824,-0.22636046067571744,-0.17312567087440725,-0.5889
24054,30788191,田希蒙,154.13,1.0246575342465754,0.9202054794520549,0.8980614973262033,-0.2546303773986694,-0.1734633716091953,-0.3897
32460,30685069,叶萌,0.29,0.663013698630137,0.6136986301369863,0.9256198347107438,-0.23739256540084785,-0.1735939628971966,-0.185
32429,30774110,叶力舟,1.38,1.4657534246575343,1.4657534246575343,1.0,-0.17369321437320245,-0.17376750850629397,-0.2467
30473,30780987,薛杨,0.16,1.1945205479452055,0.6589041095890412,0.5516055045871561,-0.17478236518729406,-0.17400838382995157,-0.2079
26357,30744394,王丽敏,5.24,2.4,2.4,1.0,-0.17559134909963847,-0.17436098518053283,-0.377
1839,30738147,崔涛,0.15,0.6794520547945205,0.6794520547945205,1.0,-0.17517166637295328,-0.1745882201201524,-0.1238
3657,30759548,邸明轩,2.8,1.9397260273972603,1.5881278538812786,0.818738229755179,-0.18421353193534598,-0.17477463104470806,-0.3581
3543,30736779,邓力恒,0.6599999999999999,2.6164383561643834,2.48675799086758,0.9504363001745201,-0.23525764040664635,-0.17489924878870178,-0.5417000000000001
38785,30789803,周文群,7.789999999999999,0.7945205479452054,0.7945205479452054,1.0,-0.17501628896935384,-0.1750815563539774,-0.1438
35192,30777743,郑方镳,0.6499999999999999,1.3616438356164384,1.3616438356164384,1.0,-0.21126486165507694,-0.17546338398742897,-0.2815
13400,30744046,李珂,0.19,2.408219178082192,2.4082191780821915,0.9999999999999998,-0.17588371088808485,-0.17596119643476665,-0.3742
74,30777698,艾邦妮,50.06,1.4438356164383561,0.8363013698630136,0.5792220113851992,-0.2233529848344322,-0.17643108707970998,-0.231
34584,30761708,周斌,1.28,1.8657534246575342,0.6643835616438356,0.35609397944199705,-0.24602774589317122,-0.1765526261445207,-0.3243
11769,30738096,刘帆,5.71,2.5753424657534247,2.0673972602739727,0.8027659574468086,-0.24860623198392995,-0.17658982624891198,-0.5656
20900,30077841,芮定坤,2.19,2.1780821917808217,1.4712328767123288,0.6754716981132076,-0.20786699222009516,-0.176796519919406,-0.4226
35358,30717295,赵国进,38.129999999999995,3.2465753424657535,1.6665362035225049,0.5133212778782399,-0.28196520005530673,-0.17768119853127604,-0.5341
36952,30757791,郑乐凯,9.32,2.0356164383561643,1.0203522504892368,0.5012497596616036,-0.2674374981765356,-0.17888767559662497,-0.3832
14277,30758410,罗擎,1.42,1.9452054794520548,1.2621004566210046,0.6488262910798122,-0.29540967916673405,-0.1789360504906092,-0.4247999999999999
221,30743186,薄玉,1.03,2.4438356164383563,1.8767123287671232,0.7679372197309416,-0.1793242345258152,-0.1790600311677391,-0.3883
13554,30789299,廖凌,7.48,0.9616438356164384,0.8292237442922374,0.8622981956315289,-0.21438831181119658,-0.17911997604311206,-0.225
37062,30777884,张立新,0.54,1.4273972602739726,1.3486301369863014,0.9448176583493282,-0.24305951386181202,-0.18052381510965781,-0.3839
15129,30776093,李天翔,0.15,1.4794520547945205,0.8310502283105023,0.5617283950617284,-0.2297512385902156,-0.1805722752933476,-0.2818
14674,30773334,刘少军,0.54,1.5424657534246575,1.5424657534246575,1.0,-0.18145342249716134,-0.18119111067149296,-0.2685
8699,30750626,胡颖,15.580000000000002,2.232876712328767,1.9342465753424656,0.8662576687116563,-0.2474747726000044,-0.18178522556422977,-0.4639999999999999
8850,30786752,何英慧,3.59,1.093150684931507,0.9095890410958903,0.832080200501253,-0.26550848302869534,-0.18249018897773697,-0.2612
38613,30726164,赵伟捷,6.06,2.936986301369863,1.736986301369863,0.5914179104477612,-0.237311391143547,-0.18258130062134267,-0.42
14861,30495133,李劭钊,60.49,7.36986301369863,1.354109589041096,0.1837360594795539,-0.2851974666811393,-0.1830498260095219,-0.418
19896,30675627,潘李剑,1.95,1.9095890410958904,1.7895890410958906,0.9371592539454807,-0.2567476259969241,-0.18330537730875296,-0.5273
9493,30695721,江峰,14.43,3.824657534246575,1.1582191780821918,0.3028295128939828,-0.17563620845521472,-0.18335120655183676,-0.2595
16276,30789399,李晓杰,7.23,0.9561643835616438,0.9561643835616438,1.0,-0.18436889300658083,-0.18371331125904816,-0.179
33057,30750446,于腾达,5.970000000000001,2.243835616438356,1.765068493150685,0.7866300366300367,-0.24209145386816933,-0.1838048856653642,-0.5156000000000001
11325,30063464,刘迟到,0.9299999999999999,1.4273972602739726,0.8301369863013699,0.581573896353167,-0.2292748483291758,-0.18425174510039508,-0.3828
33068,30677614,袁苇,11.56,2.5945205479452054,2.02648401826484,0.7810630059838084,-0.2698758634469171,-0.1847190253162684,-0.5920000000000001
11463,30798439,李传真,0.78,0.663013698630137,0.663013698630137,1.0,-0.22145150695046092,-0.18510152912125968,-0.1573
28492,30749154,王羿伟,5.39,2.282191780821918,1.4993150684931509,0.6569627851140457,-0.2519823937144227,-0.18537094650025693,-0.4073
8499,30417508,何晓彬,0.54,1.6904109589041096,1.6904109589041096,1.0,-0.18643482606635348,-0.18580131956460172,-0.2974
10387,30788966,况冲,4.18,0.9808219178082191,0.8666666666666667,0.8836126629422719,-0.2362985298791189,-0.1880921594713978,-0.249
30269,30745827,熊潇雅,16.88,2.3643835616438356,2.1506849315068495,0.9096176129779838,-0.18644834293964618,-0.18842403438484395,-0.3947
18630,30733013,毛可君,3.3100000000000005,2.580821917808219,2.4374429223744287,0.9444444444444443,-0.28660627919747306,-0.18855315765415712,-0.6049
22294,30741081,孙明达,5.59,2.5205479452054793,0.376986301369863,0.14956521739130435,-0.19072596970760858,-0.1894727775090697,-0.124
35694,30750447,张宏钧,7.58,2.241095890410959,2.241095890410959,1.0,-0.19096501750615047,-0.19048902247161856,-0.3836
32511,30719583,杨宁嘉,9.23,2.441095890410959,1.8150684931506849,0.7435465768799102,-0.2594501534432547,-0.1905033856066755,-0.4955
25063,30756800,王夫伟,2.01,2.0383561643835617,1.2547945205479452,0.6155913978494624,-0.3037654955786005,-0.19140984358916902,-0.5507
22299,30725472,沈明辉,0.38,2.9753424657534246,1.5931506849315071,0.535451197053407,-0.23280848951219638,-0.1926022882889427,-0.3118
18577,30775295,马柯,1.81,1.5123287671232877,1.4136986301369863,0.9347826086956521,-0.18952520657697391,-0.19311248758101182,-0.2823
8573,30774814,黄小虎,10.61,1.5342465753424657,1.5342465753424657,1.0,-0.19413594808671236,-0.19330636290374303,-0.286
11422,30775515,李澄清,1.12,1.5013698630136987,1.3945205479452056,0.9288321167883212,-0.23406450053252933,-0.19445498965637045,-0.3258
3874,30773752,丁小丹,7.42,1.5945205479452054,0.7561643835616438,0.4742268041237114,-0.20527124214003084,-0.1952331111743618,-0.221
29716,30788186,徐漫,0.12000000000000001,0.9671232876712329,0.9671232876712328,0.9999999999999999,-0.1961407510835424,-0.19533658199536222,-0.1926999999999999
38082,30722830,周诗博,16.25,3.0986301369863014,1.597716894977169,0.5156203949307397,-0.2919001170809719,-0.196232131668285,-0.3936
36957,30760731,邹玲玲,2.44,1.884931506849315,1.884931506849315,1.0,-0.19780475481799453,-0.19681420178457923,-0.3431
33290,30712253,闫鑫,1.79,3.4246575342465753,3.4246575342465757,1.0000000000000002,-0.13134873880326747,-0.1970231082049012,-0.3826
20761,30719509,钱鑫,15.22,3.16986301369863,3.16986301369863,1.0,-0.13141450569373225,-0.19712175854059838,-0.3602
16182,30397557,廖晓东,0.37,3.73972602739726,2.846575342465753,0.7611721611721611,-0.21863744205976446,-0.19737339424848202,-0.6920999999999999
3885,30773492,邓心怡,48.339999999999996,1.5972602739726027,0.9600782778864971,0.601078167115903,-0.3379919198020068,-0.19787381957353253,-0.4233
18345,30778252,毛丁丁,1.56,1.4054794520547946,1.4054794520547946,1.0,-0.1984780880719666,-0.19871980391708044,-0.2698
23789,30757042,唐家伟,4.91,2.0712328767123287,1.3383561643835615,0.6461640211640212,-0.25248924894681624,-0.198880295006366,-0.377
35743,30733014,张浩佳,3.39,2.361643835616438,1.736986301369863,0.7354988399071926,-0.2644676827161291,-0.19939817159750436,-0.4257
38673,30774816,曾万平,14.030000000000001,1.5397260273972602,1.5397260273972604,1.0000000000000002,-0.25498702293485687,-0.20002309151225725,-0.4233
21764,30785428,宋方云,1.16,1.1287671232876713,0.8301369863013699,0.7354368932038835,-0.26740526622887895,-0.20022717891634179,-0.3042
11978,30782090,梁国柱,4.35,1.2493150684931507,0.962426614481409,0.7703634085213033,-0.310790488161437,-0.2006383258208542,-0.3902
40690,30772692,朱子君,19.52,1.6082191780821917,1.6082191780821915,0.9999999999999999,-0.2021900209244919,-0.2015158539481201,-0.3079
8974,30753596,黄奕松,3.15,2.1452054794520548,1.6095890410958904,0.7503192848020435,-0.2225462765490141,-0.20189041879453073,-0.3390999999999999
23381,30767522,唐博,1.46,1.6191780821917807,1.6191780821917807,1.0,-0.20199764231000134,-0.20198669740537084,-0.3082999999999999
15049,30755592,李婷婷,2.61,2.115068493150685,1.2036529680365298,0.5690846286701209,-0.252641052588894,-0.2022619507053486,-0.3743
37290,30772695,朱明睿,0.64,1.6027397260273972,1.1753424657534246,0.7333333333333333,-0.2015574190843314,-0.203284881785199,-0.2239
33092,30802240,易威,2.77,0.5972602739726027,0.5972602739726027,1.0,-0.2702983833153419,-0.20372435672166897,-0.24
13511,30081455,梁莉,0.59,2.8219178082191783,1.467945205479452,0.5201941747572815,-0.2411883204753971,-0.20380164797226122,-0.5361
35329,30676563,张戈,4.29,1.1753424657534246,0.9791780821917808,0.8331002331002332,-0.29191833500571546,-0.20424133972735908,-0.3028
33041,30553615,尹涛,2.85,1.4246575342465753,0.9819178082191782,0.6892307692307693,-0.24276102137332844,-0.20426637152332286,-0.3245
19445,30797358,倪鑫晨,2.54,0.6986301369863014,0.6986301369863014,1.0,-0.20434435435984322,-0.2047493880487239,-0.1487
5610,30759110,郭康斌,7.9799999999999995,1.9616438356164383,1.2621004566210046,0.6433891992551211,-0.2750330188353489,-0.2048336256219718,-0.4546
19066,30779049,马小东,0.59,0.5452054794520548,0.3684931506849315,0.6758793969849246,-0.20603816114788226,-0.20549933603448037,-0.1189
15028,30752764,雷涛,30.869999999999997,2.117808219178082,0.7213698630136985,0.34062095730918496,-0.34035619110710535,-0.20617410321107382,-0.5105
32694,30774515,杨秋鹏,8.620000000000001,1.5534246575342465,0.972211350293542,0.6258503401360543,-0.32769451320885407,-0.20734156188619335,-0.3975
34277,30775380,杨志栋,0.38,1.5041095890410958,1.4374429223744294,0.9556769884638738,-0.24607809906598235,-0.20744136763171683,-0.3349
23183,30788619,沈玉梁,7.94,0.9972602739726028,0.7780821917808219,0.7802197802197802,-0.22271870175524439,-0.2075609925786812,-0.1917
4929,30788196,冯玺祥,0.86,0.9068493150684932,0.9068493150684932,1.0,-0.2065341510033714,-0.20782982978821513,-0.1921999999999999
4344,30757536,冯福章,4.01,1.936986301369863,1.7397260273972601,0.8981612446958981,-0.28143669162931684,-0.20881958379196033,-0.4547
19045,30790382,马文婷,0.16,0.9205479452054794,0.9205479452054794,1.0,-0.20934432491998256,-0.2094109639232201,-0.1946999999999999
34943,30753232,朱辰喆,19.58,2.1534246575342464,1.808219178082192,0.8396946564885498,-0.27280298061502833,-0.20952211075212346,-0.4339
38104,30802238,郑少芳,0.12,0.6,0.5643835616438356,0.9406392694063928,-0.21737928758390773,-0.20964386962173692,-0.1495
30143,30797855,徐文琪,3.5,0.6931506849315069,0.6931506849315069,1.0,-0.2123590022558166,-0.21203261575621712,-0.1537
20849,30789515,齐震,0.98,0.947945205479452,0.8328767123287671,0.8786127167630058,-0.22398855366972026,-0.21222230017060184,-0.2037999999999999
34307,30754870,于志浩,2.9299999999999997,2.115068493150685,2.115068493150685,1.0,-0.25511581616602813,-0.21223859861709637,-0.4674
21993,30768303,孙家旭,10.94,1.6904109589041096,0.8534246575342466,0.5048622366288492,-0.1415637980642921,-0.21234569709643814,-0.175
21581,30791240,孙辰阳,0.19,0.8328767123287671,0.8301369863013699,0.9967105263157895,-0.2817047801781297,-0.21246356966033786,-0.3559
28862,30769842,王兆祥,7.48,1.6383561643835616,1.5287671232876714,0.9331103678929767,-0.2302811037751356,-0.21267788905181653,-0.3546
33167,30784968,杨维维,11.0,1.1506849315068493,1.1506849315068493,1.0,-0.21322665065444912,-0.21293434950311937,-0.2430999999999999
25152,30803201,王冠桥,1.17,0.547945205479452,0.547945205479452,1.0,-0.14201061705560225,-0.21301592558340338,-0.0805
12585,30775155,刘慧影,199.21,1.5205479452054795,0.8061643835616438,0.5301801801801801,-0.19196338826071985,-0.21353242447219442,-0.2312999999999999
15377,30725439,刘维华,6.0600000000000005,2.9945205479452053,1.0756164383561644,0.35919487648673376,-0.247188608630147,-0.21513359030893367,-0.4452
27275,30785099,王天洋,1.4900000000000002,1.1452054794520548,1.1452054794520548,1.0,-0.2906757172640145,-0.21591401273345415,-0.352
11459,30717296,李朝昱,0.03,3.2465753424657535,3.246575342465753,0.9999999999999999,-0.21732175881676008,-0.2167475686309288,-0.5508
20593,30724585,齐宁,0.35000000000000003,3.03013698630137,2.0794520547945208,0.6862567811934901,-0.21988317982158617,-0.218924346723451,-0.5346
31982,30779460,易俊丰,0.48,1.3616438356164384,1.3616438356164384,1.0,-0.26452586336758577,-0.2197659476676328,-0.3467
1312,30692115,陈李,10.64,1.2356164383561643,1.0890410958904109,0.8813747228381374,-0.294330534595727,-0.220379977289484,-0.3543
30136,30073144,谢天卉,2.14,2.0931506849315067,2.0931506849315067,1.0,-0.22134073874278343,-0.22103259839392536,-0.4114
18916,30641955,毛瑞翔,1.03,0.6,0.3342465753424657,0.5570776255707762,-0.22136167150107816,-0.2213441033124859,-0.1402
5717,30802806,郭鹏,2.1,0.5753424657534246,0.5753424657534246,1.0,-0.22140238521835004,-0.22154006533812345,-0.1346
16117,30787392,连骁,8.3,0.9835616438356164,0.9671232876712328,0.9832869080779943,-0.2961662670069544,-0.22187790516509767,-0.2937
